Parent	Child	Abbrev	Canonical Name
A01238	A11768	SEPnet	South East Physics Network
0	A01243	Missouri St U	Missouri State University
A01243	A11103	Dep Phy Ast	Missouri State University, Department of Physics and Astronomy
0	A01244	W New England U	Western New England University
0	A01245	Wittenberg U	Wittenberg University, Ohio
0	A01246	St Andrews U	Saint Andrews University, UK
A01246	A01247	Sch Math Stat	Saint Andrews University, School of Mathematics and Statistics
A01246	A01248	Sch Phy Ast	Saint Andrews University, School of Physics and Astronomy
A01246	A11755	SUPA	Scottish Universities Physics Alliance
0	A01249	Brock U	Brock University, Canada
0	A01250	Estrn U	Eastern University, Pennsylvania
0	A01251	Coll St Ben St Johns	College of Saint Benedict and Saint Johns University, Minnesota
0	A01252	Memorial U	Memorial University of Newfoundland, Canada
A01252	A11748	Dep Ear Sci	Memorial University of Newfoundland, Department of Earth Sciences
A01252	A11749	Dep Phy	Memorial University of Newfoundland, Department of Physics
0	A01253	St Louis U	Saint Louis University, Missouri
A01253	A01254	Madrid	Saint Louis University, Madrid
0	A01255	Wash U St Louis	Washington University in Saint Louis, Missouri
A01255	A01256	Dep Ear Plan Sci	Washington University in Saint Louis, Department of Earth and Planetary Science
A01255	A11102	Dep Phy	Washington University in Saint Louis, Department of Physics
0	A01257	Webster U	Webster University, Missouri
0	A01258	Hamline U	Hamline University, Minnesota
0	A01259	Macalester Coll	Macalester College, Minnesota
0	A01260	U St Thomas	University of Saint Thomas, Minnesota
0	A01261	Gustavus Coll	Gustavus Adolphus College, Minnesota
0	A01262	Eckerd Coll	Eckerd College, Florida
0	A01263	Stetson U	Stetson University, Florida
0	A01264	U Virgin Islands	University of the Virgin Islands
0	A01265	AR St U	Arkansas State University
0	A01266	Georgia Sthrn U	Georgia Southern University
0	A01267	Statoil ASA	Statoil ASA
0	A01268	Oklahoma St U	Oklahoma State University
A01268	A11120	Dep Phy	Oklahoma State University, Department of Physics
0	A01269	U Stirling	University of Stirling, UK
0	A01270	FOI	Swedish Defence Research Agency
0	A01271	Ryl Swedish Ac Sci	Royal Swedish Academy of Sciences
0	A01272	KTH Ryl Inst Tech	KTH, Royal Institute of Technology, Sweden
A01272	A01277	AlbaNova U Ctr	AlbaNova University Center
A01272	A01279	NORDITA	Nordic Institute for Theoretical Physics, Copenhagen
A01272	A05715	OKC	Oskar Klein Centre, Sweden
A01272	A13014	Dep Phy	KTH, Department of Physics, Sweden
0	A01275	Stockholm U	Stockholm University
A01275	A01276	Dep Ear Env Sci	Stockholm University, Department of Earth and Environmental Sciences
A01275	A01277	AlbaNova U Ctr	AlbaNova University Center
A01275	A01278	Dep Phy	Stockholm University, Department of Physics
A01275	A01279	NORDITA	Nordic Institute for Theoretical Physics, Copenhagen
A01275	A01280	Dep Geo Sci	Stockholm University, Department of Geological Sciences
A01275	A01281	Met Inst	Stockholm University, Meteorological Institute
A01275	A05715	OKC	Oskar Klein Centre, Sweden
A01275	A13010	Dep Ast	Stockholm University, Department of Astronomy
0	A01282	U Pacific	University of the Pacific, California
0	A01283	Staffordshire U	Staffordshire University, UK
0	A01284	U Highlands Islands	University of the Highlands and Islands, UK
0	A01285	United Tech	United Technologies Corporation, Connecticut
0	A01286	Daimler	Daimler AG, Ltd
0	A01287	Laurentian U	Laurentian University, Canada
0	A01288	U Sunderland	University of Sunderland, UK
0	A01289	U Coll Swansea	University College of Swansea, UK
0	A01290	Swarthmore Coll	Swarthmore College, Pennsylvania
A01290	A11087	Dep Phy Ast	Swarthmore College, Department of Physics and Astronomy
0	A01291	Sweet Briar Coll	Sweet Briar College, Virginia
0	A01292	NERC	Natural Environment Research Council, UK
A01292	A01293	SAMS	Scottish Association for Marine Science
A01292	A01294	NCAS	National Center for Atmospheric Science
A01292	A01295	Edinburgh	British Geological Survey, Edinburgh
A01292	A01296	NCEO	National Center for Earth Observation
A01292	A01297	UK Geo Surv	British Geological Survey
A01292	A01298	UK Antarc Surv	British Antarctic Survey
A01292	A01299	Ctr Ecol Hydro	Center for Ecology and Hydrology
A01292	A01300	Natl Ocgy Ctr	National Oceanography Center, UK
A01292	A01301	Plymouth Mar Lab	Plymouth Marine Laboratory, UK
0	A01302	Macquarie U	Macquarie University, Australia
A01302	A01303	Dep Ear Plan Sci	Macquarie University, Department of Earth and Planetary Sciences
A01302	A01304	Dep Phy Ast	Macquarie University, Department of Physics and Astronomy
A01302	A11662	CCFS	Center of Excellence for Core to Crust Fluid Systems
0	A01305	U NSW	University of New South Wales, Australia
A01305	A01306	UNSW@ADFA	UNSW@ADFA
A01305	A01307	Inst Env Stud	University of New South Wales, Institute of Environmental Studies
A01305	A11663	Ctr Cli Change Res	University of New South Wales, Center for Climate Change Research
A01305	A11665	Dep Ast Opt	University of New South Wales, Department of Astrophysics and Optics
A01305	A11667	Sch Phy	University of New South Wales, School of Physics
A01305	A11705	CoECSS	Center of Excellence for Climate System Science
A01305	A11720	CQC2T	Center for Quantum Computation and Communication Technology
0	A01308	Le Moyne Coll	Le Moyne College, New York
0	A01309	U Puget Sound	University of Puget Sound, Washington
0	A01310	FL A&M U	Florida A&M University
0	A01311	FL St U	Florida State University
A01311	A11062	Dep Phy	Florida State University, Department of Physics
A01311	A13056	Dep Atm Sci	Florida State University, Department of Earth, Ocean and Atmospheric Science
0	A01312	U S FL	University of South Florida
A01312	A01313	St Petersburg	University of South Florida, St Petersburg
A01312	A11067	Mar Sci	University of South Florida, College of Marine Science
0	A01314	U Tampa	University of Tampa, Florida
0	A01315	Tampere Tech	Tampere University of Technology, Finland
0	A01316	FDU	Fairleigh Dickinson University, New Jersey
0	A01317	ASU	Arizona State University
A01317	A01318	Dep Chem Bioch	Arizona State University, Department of Chemistry and Biochemistry
A01317	A01319	Dep Phy Ast	Arizona State University, Department of Physics and Astronomy
A01317	A11252	JINA	Joint Institute for Nuclear Astrophysics
A01317	A11163	Sch Ear Sp Expl	Arizona State University, School of Earth and Space Exploration
A01317	A11164	Dep Geo Sci	Arizona State University, Department of Geological Sciences
0	A01320	IN St U	Indiana State University
0	A01321	Lakehead U	Lakehead University, Canada
0	A01322	NEC	NEC Corporation, Japan
0	A01323	U Toledo	University of Toledo, Ohio
A01323	A11326	Dep Phy Ast	University of Toledo, Ohio, Department of Physics and Astronomy
0	A01324	U Sthrn Queensland	University of Southern Queensland
0	A01325	U Toronto	University of Toronto, Canada
A01325	A01326	Dep Phy	University of Toronto, Department of Physics
A01325	A01327	Dunlap Inst	University of Toronto, Dunlap Institute
A01325	A01328	Dep Ast Astrop	University of Toronto, Department of Astronomy and Astrophysics
A01325	A01329	Scarborough	University of Toronto, Scarborough
A01325	A01330	Mississauga	University of Toronto, Mississauga
A01325	A05072	CITA	Canadian Institute for Theoretical Astrophysics
A01325	A11730	Mont Megantic Obs	Mont Megantic Observatory
0	A01331	Ryl Ontario Mus	Royal Ontario Museum, Canada
0	A01332	Seneca Coll	Seneca College, Canada
0	A01333	Ontario MNDM	Ontario Ministry of Northern Development and Mines, Canada
0	A01334	Ryerson U	Ryerson University, Canada
0	A01335	York U	York University, Ontario
A01335	A11733	Dep Phy Ast	York University, Department of Physics and Astronomy
A01335	A11734	CRESS	York University, Center for Research in Experimental Space Science
0	A01336	James Cook U	James Cook University, Australia
0	A01337	Austr Inst Mar Sci	Australian Institute of Marine Sciences
0	A01338	U Tromso	University of Tromso, Norway
A01338	A11303	Auroral Obs	University of Tromso, Auroral Observatory
0	A01339	NUST	Norwegian University of Science and Technology, Norway
A01339	A01340	Dep Phy	Norwegian University of Science and Technology, Department of Physics
0	A01341	RPI	Rensselaer Polytechnic Institute, New York
A01341	A11030	Dep Ear Env Sci	RPI, Department of Earth and Environmental Sciences
A01341	A11031	Dep App Phy Ast	RPI, Department of Applied Physics and Astronomy
0	A01342	U AZ	University of Arizona
A01342	A01343	Dep Plan Sci	University of Arizona, Department of Planetary Sciences
A01342	A01344	Dep Chem Bioch	University of Arizona, Department of Chemistry and Biochemistry
A01342	A01345	Dep Hydro Water Res	University of Arizona, Department of Hydrology and Water Resources
A01342	A01346	Coll Opt Sci	University of Arizona, College of Optical Sciences
A01342	A01347	Dep Ast Steward Obs	University of Arizona, Department of Astronomy and Steward Observatory
A01342	A01348	Biosphere 2	Biosphere 2
A01342	A11160	Dep Geos	University of Arizona, Department of Geosciences
A01342	A11417	ICRA	International Center for Relativistic Astrophysics
A01342	A13057	Dep Phy	University of Arizona, Department of Physics
0	A01349	U Tulsa	University of Tulsa, Oklahoma
0	A01350	U Turku	University of Turku, Finland
A01350	A01351	VISPA	Vaisala Institute for Space Physics and Astronomy
A01350	A01352	Tuorla Obs	Tuorla Observatory
A01350	A01353	Dep Phy Ast	University of Turku, Department of Physics and Astronomy
A01350	A01354	Sp Res Lab	University of Turku, Space Research Laboratory
0	A01355	U AL Tuscaloosa	University of Alabama, Tuscaloosa
A01355	A11098	Dep Phy Ast	University of Alabama, Department of Physics and Astronomy
0	A01356	Tuskegee U	Tuskegee University, Alabama
0	A01357	Umea U	Umea University, Sweden
A01357	A01358	Dep Phy	Umea University, Department of Physics
A01357	A13017	IRF Umea	Swedish Institute of Space Physics, Umea
0	A01359	Saginaw Vall St U	Saginaw Valley State University, Michigan
0	A01360	PSU	Pennsylvania State University
A01360	A01361	Sch Eng	Pennsylvania State University, School of Engineering
A01360	A01362	Dep Geos	Pennsylvania State University, Department of Geosciences
A01360	A01363	Erie Behrend Coll	Pennsylvania State University, Erie Behrend College
A01360	A01364	Scranton	Pennsylvania State University, Worthington Scranton
A01360	A01365	Lehigh Vall	Pennsylvania State University, Lehigh Valley
A01360	A01366	Wilkes-Barre	Pennsylvania State University, Wilkes-Barre
A01360	A01367	Berks	Pennsylvania State University, Berks
A01360	A01368	Dep Ear Sci	Pennsylvania State University, Department of Earth Sciences
A01360	A11010	Dep Ast	Pennsylvania State University, Department of Astronomy
A01360	A11011	Dep Phy	Pennsylvania State University, Department of Physics
A01360	A11041	IGC	Pennsylvania State University, Institute for Gravitation and the Cosmos
0	A01369	U Miss	University of Mississippi
0	A01370	Montclair St U	Montclair State University, New Jersey
0	A01371	Geo Surv SE	Geological Survey of Sweden
0	A01372	Swedish U Agr Sci	Swedish University of Agricultural Sciences
0	A01373	Uppsala U	Uppsala University, Sweden
A01373	A01374	Dep Phy Ast	Uppsala University, Department of Physics and Astronomy
A01373	A01375	Ast Obs	Uppsala Astronomical Observatory
A01373	A04199	IRF Uppsala	Swedish Institute of Space Physics, Uppsala
A01373	A13013	Dep Ear Sci	Uppsala University, Department of Earth Sciences
0	A01377	BNL	Brookhaven National Laboratory, New York
0	A01378	U IL	University of Illinois System
0	A01379	U Utrecht	University of Utrecht, Netherlands
A01379	A01376	IMAU	University of Utrecht, Institute for Marine and Atmospheric Research
A01379	A01380	Dep Phy Ast	University of Utrecht, Department of Physics and Astronomy
A01379	A01381	Dep Ear Sci	University of Utrecht, Department of Earth Sciences
A01379	A01382	Debye Inst	University of Utrecht, Debye Institute
A01379	A01383	Fac Geos	University of Utrecht, Faculty of Geosciences
0	A01384	Valparaiso U	Valparaiso University, Indiana
A01384	A06172	MAS	Millennium Institute of Astrophysics, Chile
0	A01385	UBC	University of British Columbia, Canada
A01385	A01386	Dep Ear Sci	University of British Columbia, Department of Earth Sciences
A01385	A01387	Dep Phy Ast	University of British Columbia, Department of Physics and Astronomy
A01385	A01388	Okanagan	University of British Columbia, Okanagan
0	A01389	Malardalen U	Malardalen University, Sweden
0	A01390	U S Dakota	University of South Dakota
0	A01391	U Victoria	University of Victoria, Canada
A01391	A11742	Dep Phy Ast	University of Victoria, Department of Physics and Astronomy
A01391	A11743	Sch Ear Oc Sci	University of Victoria, School of Earth and Ocean Sciences
0	A01392	Villanova U	Villanova University, Pennsylvania
A01392	A11019	Dep Ast Astrop	Villanova University, Department of Astronomy and Astrophysics
0	A01393	Wageningen U	Wageningen University, Netherlands
0	A01394	Whitman Coll	Whitman College, Washington
0	A01395	Bentley U	Bentley University, Massachusetts
0	A01396	Brandeis U	Brandeis University, Massachusetts
A01396	A11015	Dep Phy	Brandeis University, Department of Physics
0	A01397	SI	Smithsonian Institution
A01397	A01398	MNH	National Museum of Natural History
A01397	A01399	Air Sp Mus	Smithsonian Institution Air and Space Museum
A01397	A01400	CfA	Harvard Smithsonian Center for Astrophysics
A01397	A11032	SAO	Smithsonian Astrophysical Observatory
A01397	A11033	Whipple Obs	Whipple Observatory, Mt Hopkins
0	A01401	U DC	University of the District of Columbia
0	A01402	AAAS	American Association for the Advancement of Science
0	A01403	American U	American University, Washington DC
0	A01404	Catholic U	Catholic University, Washington DC
A01404	A11073	Dep Phy	Catholic University, Department of Physics
A01404	A11074	Inst Ast Comp Sci	Catholic University, Institute for Astrophysics and Computational Sciences
A01404	A11075	@NASA GSFC	Catholic University at NASA GSFC
0	A01405	Gallaudet U	Gallaudet University, Maryland
0	A01406	GWU	George Washington University, Washington DC
0	A01407	Georgetown U	Georgetown University, Washington DC
0	A01408	Howard U	Howard University, Washington DC
0	A01409	USRA	Universities Space Research Association
A01409	A01410	LPI	Lunar and Planetary Institute, Houston
A01409	A11045	CRESST	Center for Research and Exploration in Space Science & Technology
A01409	A11802	SOFIA	Stratospheric Observatory for Infrared Astronomy
A01409	A13050	GESTAR	Goddard Earth Sciences Technology and Research
0	A01411	US Dep Navy	U.S. Department of the Navy
A01411	A01412	Nav Ac	U.S. Naval Academy
A01411	A05886	KAPL	Knolls Atomic Power Lab, New York
A01411	A05999	Nav Postgrad Sch	U.S. Naval Academy Postgraduate School, California
A01411	A11165	Flagstaff	U.S. Naval Observatory, Flagstaff
0	A01413	Exec Off Pres	Executive Office of the President
A01413	A05803	USFDA	United States Food and Drug Administration, Maryland
0	A01414	Lib Cong	U.S. Library of Congress
0	A01415	US NRC	U.S. National Research Council
0	A01416	Honeywell	Honeywell International Inc.
A01416	A06130	SRNL	Savannah River National Laboratory, South Carolina
0	A01417	U Waterloo	University of Waterloo, Canada
A01417	A01418	Dep Ear Env Sci	University of Waterloo, Department of Earth and Environmental Sciences
A01417	A01419	Dep Phy Ast	University of Waterloo, Department of Physics and Astronomy
A01417	A13030	Waterloo Guelph GSP	Waterloo Guelph Physics and Astronomy Graduate Studies
0	A01420	Wilfred Laurier U	Wilfred Laurier University, Canada
